id,smiles
mobley_8809190,CCCCc1ccccc1
mobley_8809274,c1ccc(cc1)C(F)(F)F
mobley_8823527,c1cc(c(cc1Cl)c2cc(c(c(c2)Cl)Cl)Cl)Cl
mobley_8827942,c1ccc2c(c1)Oc3c(cc(c(c3O2)Cl)Cl)Cl
mobley_8861672,Cc1ccnc(c1)C
mobley_8882696,C1CCOC1
mobley_8883511,Cc1ccccc1C=O
mobley_8885088,C1CC=CC1
mobley_8899867,C1CCC(C1)O
mobley_8916409,CCOC(=O)C[C@H](C(=O)OCC)SP(=S)(OC)OC
mobley_8966374,Cc1cnccn1
mobley_8983100,CBr
mobley_900088,CC(=C)C(=C)C
mobley_9007496,CNC(=O)Oc1cccc2c1cccc2
mobley_9015240,CCCCCCCCBr
mobley_9028462,COC(=O)C(F)(F)F
mobley_902954,CCCCO[N+](=O)[O-]
mobley_9029594,CF
mobley_9055303,C
mobley_9073553,CSC
mobley_9100956,CC1CCCCC1
mobley_9112978,CC/C=C\C
mobley_9114381,COC(=O)CC#N
mobley_9121449,CCC#C
mobley_9139060,CC1CCC(CC1)C
mobley_9185328,CCCN
mobley_9197172,CCCCCCC=C
mobley_9201263,COS(=O)(=O)C
mobley_9209581,CN(C)C
mobley_9246215,C=CCC=C
mobley_9246351,C(Br)Br
mobley_9257453,c1cc(c(cc1O)Cl)Cl
mobley_9281946,CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-]
mobley_929676,CCCCCCBr
mobley_9407874,CCCCCCC(=O)C
mobley_9414831,Cc1cccc2c1cccc2
mobley_9434451,CC(C)Br
mobley_9460824,CCOP(=S)(OCC)SCSCC
mobley_9478823,Cc1ccccc1C
mobley_9507933,Cc1ccc(nc1)C
mobley_9510785,c1ccc(cc1)c2cc(c(c(c2Cl)Cl)Cl)Cl
mobley_951560,C1CNCCN1
mobley_9534740,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
mobley_9557440,c1c(c(=O)[nH]c(=O)[nH]1)Cl
mobley_9565165,c1ccc-2c(c1)Cc3c2cccc3
mobley_9571888,C1[C@@H]2[C@H](COS(=O)O1)[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl
mobley_9617923,CCCCCCCCC(=O)C
mobley_9624458,C(CCl)CCl
mobley_9626434,CCOCCO
mobley_9653690,CC1=CC[C@H](C[C@@H]1O)C(=C)C
mobley_967099,CC(C)[N+](=O)[O-]
mobley_9671033,CCC[N+](=O)[O-]
mobley_9705941,Cc1cccs1
mobley_9717937,c1ccc(cc1)c2ccccc2Cl
mobley_9729792,C1C=CC=CC=C1
mobley_9733743,CCCCN
mobley_9740891,c1cc(c(c(c1)Cl)C#N)Cl
mobley_9741965,C[C@@H](CCO[N+](=O)[O-])O[N+](=O)[O-]
mobley_9794857,CC(C)(C)OC
mobley_9821936,c12c(c(c(c(c1Cl)Cl)Cl)Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2
mobley_9838013,CCC(C)(C)O
mobley_9883303,CCC[C@H](C)CC
mobley_9897248,CC(=CCC/C(=C\CO)/C)C
mobley_9913368,C(=C/Cl)\Cl
mobley_9942801,CCc1ccc(cc1)C
mobley_994483,CCBr
mobley_9974966,CC(C)SC(C)C
mobley_9979854,C[C@H](C(F)(F)F)O
