strID,strDipole,strAnisoPolar,strHarmFreq1,strHarmFreq2,strHarmFreq3,strZeroPointEner,strvdWGlobalMin,strvdWGlobalMax,strvdWTotalVar,strvdWMinimaNum,strvdWMaximaNum,strvdWMinimaSum,strvdWMaximaSum,strSASA,strSphereUSR,strLineUSR,strPlanUSR,strExpSolv
2609604,0.0464,7.58835496,3070.7126,3069.2295,3064.1681,135.38679,-0.004196,0.012036,0.00001267,0,0,0,0,307.4663696,0.751988704,0.777278733,0.777758831,2.56
2613240,2.1362,55.74484718,3180.0013,3169.5276,3157.7056,103.26591,-0.048734,0.031082,0.000209,1,9,-0.04873358,0.21046938,331.9162598,0.616142009,0.798023015,0.660183347,-5.33
2636578,0.9796,59.80095896,3090.397,3065.85,3057.945,74.00566,-0.03003,0.058381,0.00028993,2,7,-0.06004562,0.35147583,340.8299866,0.452941416,0.621084541,0.533758755,-4.8
2659552,3.6946,82.20129344,3171.1185,3156.7653,3136.1699,131.88929,-0.070359,0.028636,0.00050147,1,11,-0.07035916,0.2611734,384.847168,0.451630399,0.611303143,0.506113451,-9.76
2661134,5.8785,69.25236784,3774.2121,3187.0062,3184.6533,64.59637,-0.062632,0.093348,0.00075632,1,4,-0.06263185,0.19405453,293.8136902,0.594855862,0.779708457,0.720199276,-9.65
2681549,0.0003,74.45037438,3201.6688,3200.8722,3199.0164,44.67556,-0.009062,0.035532,0.00008173,0,6,0,0.16375007,316.9562378,0.6474323,0.711739726,0.825285898,-0.78
2689721,0,10.17079751,3028.7206,3022.7827,3020.6172,106.20011,-0.004069,0.009498,0.00000843,0,0,0,0,268.5955505,0.769517398,0.705963002,0.892534026,1.23
2693089,0.7324,54.27081338,3142.0347,3122.9469,3118.3696,118.33153,-0.049887,0.029124,0.00027633,2,7,-0.09580462,0.16315823,341.4021912,0.483763291,0.651768174,0.577086926,-5.04
2725215,4.1019,95.88270935,3191.9094,3186.79,3140.4557,205.63108,-0.046556,0.051077,0.00030242,6,19,-0.23030279,0.61813059,546.4854736,0.379579152,0.47253473,0.434742694,-7.98
2725802,4.3524,29.99978722,3123.2983,3075.1262,3067.3239,104.36831,-0.074371,0.030193,0.0006984,1,9,-0.07437123,0.23079656,301.3814697,0.635527542,0.822568537,0.677489198,-9.8
2727678,3.9145,75.47856068,3593.9288,3555.8421,3191.0752,47.71124,-0.056251,0.091843,0.00076635,2,5,-0.10505444,0.27466507,294.0877075,0.637816195,0.744611194,0.782706855,-18.72
2751110,5.4538,76.23449961,3767.4826,3203.2403,3202.8601,67.06284,-0.055418,0.098132,0.00065364,2,5,-0.11071005,0.20349477,295.2897034,0.580074668,0.808238781,0.71961574,-10.64
2763835,1.3842,60.82949703,3181.7558,3169.8301,3162.5262,100.76094,-0.034649,0.028426,0.00011012,2,11,-0.06927772,0.2233678,327.9616394,0.511148166,0.727057031,0.57262706,-2.22
2771569,0.4678,13.0352573,3468.8105,3062.668,3034.3515,109.43033,-0.050616,0.037891,0.00027899,2,5,-0.09583511,0.09895964,285.0138245,0.717426355,0.81815528,0.805111362,-7.77
2782339,3.0492,74.6544297,3595.0442,3177.0219,3173.9539,72.44178,-0.050055,0.069078,0.00038092,2,10,-0.1001068,0.35347444,298.7097473,0.636037677,0.895343987,0.704360718,-9.61
2784376,0.0003,4.720148091,3186.9454,3165.194,3165.0453,50.69301,-0.018061,0.015967,0.00004836,0,6,0,0.09570167,198.0748901,0.762869101,0.575495733,0.678327782,0.75
2789243,2.077,52.50372968,3178.424,3162.1304,3144.154,49.37042,-0.050351,0.038234,0.00028812,1,4,-0.0503509,0.12923942,259.4403381,0.698877357,0.704589687,0.864360165,-4.01
2792521,4.4747,57.37499452,3137.7499,3082.994,3067.713,91.68728,-0.061726,0.035619,0.00050391,1,8,-0.06172583,0.20885239,309.6993408,0.478218256,0.645585313,0.569213537,-3.68
2802855,2.4518,32.83106387,3120.1985,3067.2816,3062.208,76.85079,-0.02519,0.028633,0.00009108,0,7,0,0.15078994,279.7305298,0.620380711,0.74359683,0.736802596,-0.4
282648,0,92.49794433,3162.8854,3161.9703,3150.4639,92.04464,-0.020724,0.023593,0.00007827,0,8,0,0.18504358,308.7690125,0.604562814,0.86118771,0.666665823,-2.4
2837389,1.8308,24.45841777,3633.9327,3238.9156,3233.7777,51.56758,-0.03479,0.070591,0.00039705,2,3,-0.06957598,0.12896514,218.407486,0.762072645,0.638176472,0.87258635,-4.78
2844990,1.3444,193.8476631,3196.5123,3192.7418,3191.0636,80.61912,-0.018345,0.038408,0.00011156,0,10,0,0.29316352,446.9332886,0.394926574,0.514542447,0.45499408,-3.84
2845466,0,211.3863382,3192.4359,3192.2331,3191.0101,80.57784,-0.019062,0.038421,0.00010968,0,10,0,0.30120614,456.9906311,0.389395543,0.507516694,0.447668185,-3.37
2850833,3.2235,65.9152275,3308.4288,3177.1663,3170.878,71.82487,-0.046791,0.037954,0.00029774,2,5,-0.08523791,0.15237898,283.1727295,0.681793346,0.857710561,0.762257285,-4.68
2859600,0.1979,75.99010168,3198.9245,3165.5058,3158.1617,83.33934,-0.022846,0.027375,0.00008462,0,6,0,0.14104071,291.8924255,0.59467242,0.877434323,0.662715793,-1.24
2864987,1.541,17.74331297,3769.4817,3073.0371,3060.4398,103.05454,-0.049507,0.060277,0.00030995,1,3,-0.04950703,0.09416411,289.4921265,0.608415506,0.902428711,0.670040895,-4.39
2881590,3.7025,30.65611102,3086.1498,3072.6069,3071.7683,86.84824,-0.038916,0.03466,0.00016367,3,8,-0.11227398,0.23548218,299.7836609,0.535942695,0.666062047,0.645109379,-1.88
2913224,2.1637,67.22929893,3717.6273,3195.0375,3178.1386,98.11308,-0.057591,0.075347,0.00044854,2,10,-0.09919773,0.29389595,358.4275818,0.531088491,0.731665164,0.589689111,-9.94
2923700,1.3145,56.98044852,3775.1038,3168.1108,3139.4924,100.48183,-0.039428,0.075467,0.0002846,1,5,-0.03942751,0.15164505,316.8064575,0.551799458,0.78832377,0.632272475,-6.13
2925352,1.2965,54.28672202,3774.9523,3168.1912,3141.8188,82.53791,-0.03945,0.075404,0.00029366,1,6,-0.0394499,0.16989885,291.0763245,0.578210533,0.801143364,0.671512773,-6.13
2929847,1.4728,18.10115447,3700.2597,3083.1262,3063.4683,91.81001,-0.051659,0.072837,0.00041074,1,7,-0.05165934,0.20714906,285.0319824,0.557789223,0.677187518,0.666852876,-6.09
2958326,0.8266,32.1528035,3433.692,3064.4989,3064.3687,128.80689,-0.05146,0.034412,0.00021653,1,1,-0.05145992,0.03441169,337.5517883,0.452301046,0.619881112,0.514397566,-3.65
2960202,0.1919,214.2948777,3193.777,3192.4197,1632.4856,68.43698,-0.016709,0.044322,0.00009251,0,14,0,0.37751649,489.307373,0.390383574,0.507751693,0.448974554,-3.71
296847,2.2712,35.55616488,3168.2366,3160.2388,3145.5368,55.34073,-0.057687,0.033229,0.0003366,1,5,-0.05768703,0.13820416,230.3670502,0.744906055,0.667562862,0.908749991,-4.69
2972345,0.364,97.7357631,3161.3838,3161.1279,3147.0185,135.43372,-0.025275,0.022172,0.00008486,0,12,0,0.24660051,389.8369751,0.435048233,0.56551373,0.509084554,-3.78
2972906,0.5387,31.0252014,3222.6363,3220.3172,3184.5103,41.55806,-0.020956,0.031855,0.00010088,0,6,0,0.16390814,226.9274597,0.781768715,0.676363953,0.889787992,-1.4
299266,0.5621,19.67914937,3183.2719,3107.1986,3076.9109,67.33117,-0.024829,0.016196,0.00007561,0,6,0,0.0948902,231.6904297,0.914040094,0.631873928,0.755697321,1.16
2996632,1.0722,19.34670809,3142.6248,1235.6945,1235.5415,12.22098,-0.01053,0.053364,0.00022556,0,4,0,0.12407531,224.2604675,0.765239303,0.56941839,0.662487031,-1.08
3006808,1.6531,3.650395321,3758.7422,3088.6154,2992.6973,35.90044,-0.036891,0.073456,0.00033184,1,3,-0.0368913,0.14884315,220.9403076,0.801531257,0.603698375,0.717855747,-4.31
303222,0.417,17.92501531,3185.5772,3106.1217,3098.8867,49.71391,-0.024374,0.018057,0.00007253,0,6,0,0.1005608,203.7931519,0.792703508,0.6430624,0.753716363,1.32
3034976,1.799,12.01337634,3704.3992,3136.469,3087.1827,38.59037,-0.053255,0.074275,0.00044681,1,6,-0.05325525,0.21369841,202.5865173,0.767421139,0.625606339,0.72057086,-6.69
3040612,0.6538,51.69384193,3159.9359,3145.1646,3130.1772,115.27613,-0.026808,0.019403,0.00009339,0,9,0,0.16149649,320.9692993,0.621947392,0.820493897,0.666131294,-0.85
3047364,2.9182,91.62847641,3593.2324,3576.2589,3120.7859,168.0856,-0.054175,0.052473,0.000254,4,8,-0.15914715,0.21775538,472.2403564,0.441485219,0.54177917,0.472726643,-7.65
3053621,0,37.59000706,3165.5878,3155.9895,3155.7248,62.70541,-0.022113,0.021926,0.00008137,0,6,0,0.13146667,245.0062561,0.748872491,0.693819601,0.999892036,-0.9
3060426,0.0915,24.10885758,3068.2157,3066.2923,3061.7531,170.38902,-0.004228,0.012476,0.00001198,0,0,0,0,366.6644897,0.518619565,0.719502161,0.572929186,2.93
3083321,0.2297,10.98125844,3091.9876,3091.67,3030.702,70.90121,-0.042584,0.019317,0.00020505,2,8,-0.08516054,0.14476584,242.4111328,0.757681363,0.749839664,0.88564471,-2.93
3105103,3.5908,64.39708445,3578.0884,3157.0928,3155.7582,135.39787,-0.060545,0.0796,0.00053773,2,11,-0.10868297,0.31263981,393.9065857,0.492825382,0.665335001,0.552847391,-11.14
313406,1.4869,10.61200801,3779.3796,3068.0269,3059.4958,67.77724,-0.052094,0.06169,0.00043014,1,5,-0.05209407,0.12503307,233.3666382,0.698407455,0.67970179,0.80389613,-4.85
3144334,1.2791,60.73114906,3774.0056,3150.0529,3131.2696,99.8732,-0.036752,0.075074,0.00027923,1,6,-0.03675217,0.16335923,315.4392395,0.577328624,0.856006972,0.657991199,-5.91
3151666,1.8308,58.79634112,3763.0912,3059.9437,3054.6571,192.231,-0.053807,0.059637,0.00036909,1,2,-0.05380656,0.07550978,457.3112793,0.309588997,0.379883687,0.3453273,-3.64
3167746,0,40.18470916,3059.758,3059.736,3055.0634,153.60869,-0.004855,0.010982,0.00000907,0,0,0,0,374.3778992,0.379192803,0.490321885,0.434235966,2.88
3169935,1.8523,59.47138275,3630.5819,3531.0656,3177.235,67.30172,-0.034729,0.061137,0.00023466,1,5,-0.03472937,0.17788052,284.3207092,0.691920256,0.832781456,0.795989707,-4.91
3183805,0.3959,62.37129639,3143.459,3125.6478,3119.9775,114.41363,-0.027898,0.018436,0.00009631,0,10,0,0.16838128,327.7077637,0.557285934,0.781368967,0.626726554,-0.86
3187514,1.6323,54.14687696,3609.0572,3518.3983,3163.9828,90.58738,-0.039135,0.053327,0.00024575,2,5,-0.07094723,0.15763432,289.229126,0.690071171,0.833252588,0.7573381,-5.53
3201701,2.21,90.65616359,3152.7133,3140.7767,3139.6479,182.54671,-0.063717,0.025852,0.00033028,4,13,-0.18137202,0.25964033,493.3125916,0.418680588,0.525413906,0.449205943,-9.41
3210206,2.3782,39.0859514,3105.6459,3102.1152,3095.8664,73.54544,-0.028843,0.052707,0.00019502,0,9,0,0.36366202,331.4101563,0.539744899,0.70548362,0.657235094,-4.95
3211679,0.3623,21.12199751,3124.0371,3101.4186,3033.1278,91.22891,-0.024653,0.013854,0.00006671,0,0,0,0,265.1011047,0.768225066,0.706063221,0.902496482,0.14
3234716,0.0673,57.85504605,3142.9954,3139.7588,3123.9931,97.06793,-0.026268,0.019173,0.00008818,0,8,0,0.14233902,304.6238098,0.571431417,0.861850436,0.654909394,-0.8
3259411,2.2375,7.960972679,3794.1731,3714.8602,3703.2742,74.51592,-0.052389,0.076099,0.00044343,3,5,-0.12917915,0.21088611,251.3388062,0.803693319,0.733303939,0.824430241,-13.43
3264884,1.8597,114.2978614,3614.684,3521.7288,3161.4254,102.45229,-0.037679,0.056907,0.00024671,1,7,-0.0376789,0.20973219,332.3878479,0.536039443,0.765944489,0.601709355,-7.47
3265457,4.3081,93.52261691,3696.0751,3185.6805,3114.1109,105.90937,-0.058034,0.07178,0.00040729,3,11,-0.13060943,0.35033868,388.5974731,0.506325933,0.663576788,0.565154498,-7.78
3266352,2.1887,67.14476952,3181.2344,3180.3546,3164.7211,111.80004,-0.024909,0.038058,0.00011569,0,9,0,0.23438613,364.2034607,0.542060951,0.747322788,0.604221026,-1.92
3269565,1.2425,11.36518869,3084.2395,3077.9699,3074.916,84.96427,-0.049078,0.018825,0.0002674,1,6,-0.04907818,0.1006784,255.1509705,0.786627102,0.753889752,0.805410448,-2.01
3269819,0.8246,161.9904186,3191.1523,3183.4501,3180.4019,70.72694,-0.015556,0.043177,0.00010329,0,18,0,0.42319859,506.6572571,0.402207635,0.527488549,0.464685625,-3.17
3274817,4.6001,90.28413811,3275.4439,3225.6759,3194.3089,139.26989,-0.046304,0.051735,0.00022184,4,16,-0.16029498,0.523945,432.4547424,0.530431754,0.706014434,0.584770373,-6.23
3318135,2.6948,50.02809067,3062.2826,3062.166,3058.677,159.19327,-0.059072,0.027009,0.00043642,1,6,-0.05907192,0.15995113,408.0425415,0.360284103,0.459161472,0.401963196,-2.64
3323117,5.3719,10.99630238,3120.5847,3119.5681,3071.4701,76.51958,-0.059694,0.037642,0.00031303,2,8,-0.11938642,0.25432826,271.9273987,0.795181365,0.699607287,0.87518804,-8.61
3325209,1.2251,42.75478859,3185.4051,3166.9408,3157.8794,141.39119,-0.060755,0.023332,0.0002342,1,6,-0.06075473,0.12426591,386.0908813,0.548384546,0.741749585,0.604195897,-4.04
3359593,2.753,69.59078778,3722.4934,3168.441,3159.9734,138.84407,-0.045364,0.051952,0.00022407,1,7,-0.0453638,0.22159171,393.8719177,0.46795384,0.628648419,0.523791336,-5.26
3370989,2.2803,2.33453036,3107.4864,3104.3926,3031.2317,37.71578,-0.032052,0.036518,0.00014197,2,4,-0.06409989,0.1235142,199.8605194,0.753148679,0.564905068,0.663662429,-0.11
337666,4.1429,48.34253639,3604.0214,3558.83,3201.6039,49.13704,-0.057369,0.092523,0.00070615,2,4,-0.10619706,0.2374886,265.9670715,0.704735241,0.702081446,0.914602017,-16.92
3378420,1.8308,51.01059255,3763.3243,3060.0651,3054.3593,174.41539,-0.05377,0.05961,0.00038811,1,2,-0.05377002,0.0755218,412.7666931,0.341123409,0.428488278,0.385029301,-3.88
3395921,1.508,9.710660843,3052.7396,3050.3927,3039.1658,91.27513,-0.051486,0.017064,0.00029991,1,4,-0.05148568,0.06513043,257.765625,0.782593238,0.693083338,0.911019152,-3.12
3398536,1.7565,71.1138726,3176.519,3174.6082,3163.4703,56.15168,-0.017302,0.029683,0.00009128,0,6,0,0.16987469,284.5350037,0.643711708,0.732893803,0.785724229,-1.74
3414356,1.4518,15.92681035,3747.9532,3092.3844,3081.7226,120.37926,-0.052673,0.057748,0.00036071,1,4,-0.05267346,0.11151691,304.9379272,0.609314481,0.826995528,0.668011702,-3.92
3425174,1.8611,10.49218042,3124.2877,3053.505,1507.4433,19.26735,-0.025243,0.043144,0.00023309,0,3,0,0.12573589,182.2040405,0.70410938,0.531773015,0.618397531,-0.77
3452749,0.7504,57.38132894,3155.643,3136.7582,3129.1159,114.62612,-0.028291,0.017564,0.00009742,0,12,0,0.20348452,316.8798523,0.681567876,0.77713101,0.710298533,-1.21
349850,3.6192,79.37843128,3174.9986,3163.2183,3137.5348,103.27706,-0.061282,0.033389,0.00040384,1,10,-0.06128249,0.25056806,335.2250061,0.491081792,0.685969933,0.555410398,-4.7
3515580,2.6816,54.83099065,3720.056,3180.0106,3171.6155,86.02137,-0.04349,0.053869,0.00021196,1,9,-0.04349034,0.26373037,301.4703979,0.623989978,0.885170635,0.67699144,-5.94
352111,2.3465,27.817589,3133.3133,3133.2078,3124.5417,100.90963,-0.051653,0.029231,0.00027822,2,13,-0.10330186,0.32625425,348.3590393,0.489786544,0.647371268,0.585678884,-6.34
3525176,0.4735,67.29499322,3161.5789,3148.9826,3140.7995,151.30774,-0.025281,0.02074,0.00008915,0,7,0,0.13119776,397.7956848,0.402176002,0.5272153,0.461718397,-0.23
3546460,1.548,29.7947971,3777.6255,3060.5869,3055.743,121.23302,-0.052591,0.061207,0.00037456,1,3,-0.05259087,0.09364398,326.8778992,0.45488914,0.615784905,0.536465621,-4.4
3572203,2.0867,49.98837418,3089.7597,3084.0365,3062.8103,144.98911,-0.058018,0.022304,0.00037941,1,15,-0.05801821,0.26055982,398.8036804,0.374674522,0.478856329,0.416582262,-2.11
3573480,2.7994,35.03518854,3113.4647,3061.0896,3059.516,123.49008,-0.059302,0.03034,0.0005086,1,5,-0.05930216,0.13262504,344.6791077,0.440420782,0.594214012,0.516456787,-3.04
3589456,1.9756,17.18138111,3145.8346,3103.7153,3099.4181,102.85074,-0.037889,0.029231,0.00011674,2,9,-0.06942496,0.1942662,327.9931946,0.740758266,0.771311408,0.75679917,-4.59
36119,1.5429,44.72975943,3778.4784,3059.9368,3054.7726,156.80313,-0.052606,0.061183,0.00033452,1,3,-0.05260582,0.09335829,385.4816284,0.363609017,0.463047342,0.413920759,-4.09
3639400,2.4078,26.5114483,3101.0317,3067.0909,3061.9655,77.20335,-0.027244,0.027678,0.00009274,0,8,0,0.16803218,272.571228,0.634950926,0.75064419,0.755243777,-0.16
3663158,1.4938,104.6475228,3778.9275,3162.9643,3161.2943,94.62052,-0.037098,0.079181,0.00028705,1,7,-0.03709792,0.21271427,324.4074097,0.552252262,0.78866742,0.621256699,-8.11
3682850,3.431,17.82827426,3070.9111,3069.5263,3037.7934,94.16504,-0.061268,0.027474,0.00041056,2,10,-0.1225315,0.2334446,276.4125366,0.729908631,0.679863285,0.898034374,-4.91
3686115,0.2553,16.07917986,3096.2593,3094.1824,3081.1461,123.65422,-0.045209,0.017237,0.00021388,2,4,-0.08790321,0.06444329,337.739563,0.571005968,0.761862211,0.659466059,-3.28
3690931,1.9182,42.08451277,3072.5014,3067.6564,3065.7626,127.28169,-0.057842,0.022247,0.00037298,1,13,-0.05784214,0.23742949,363.9084473,0.411676193,0.546033546,0.457603048,-2.28
3709920,0.4864,55.01843013,3182.9247,3104.8279,3088.9284,156.63278,-0.025297,0.017065,0.00006025,0,3,0,0.04937036,392.5972595,0.361145457,0.457772591,0.410731268,2.06
3715043,0.0952,98.36668762,3171.4587,3167.2962,3152.1542,126.86772,-0.02307,0.021796,0.00007901,0,12,0,0.22726992,359.3156128,0.565538302,0.741640853,0.617150614,-2.82
3727287,0.001,65.27366898,3173.067,3170.8297,3155.3761,53.12923,-0.044838,0.038974,0.0002478,3,10,-0.13451284,0.35497852,262.9736938,0.706650088,0.702163381,0.923604655,-6.5
3738859,2.4778,41.92820242,3120.7687,3063.8984,3062.3289,94.62605,-0.025354,0.028382,0.00009109,0,9,0,0.181155,311.7457886,0.537320357,0.768820779,0.648752535,-0.1
3746675,0.3357,69.372428,3197.1898,3167.7249,3162.5825,100.90951,-0.023033,0.024619,0.00007935,0,8,0,0.16686658,316.1204224,0.596815122,0.845899692,0.638709926,-1.24
3761215,1.8604,9.808833162,3114.6401,3114.432,3035.1396,29.39538,-0.01542,0.032825,0.00011797,0,7,0,0.18134519,249.8309326,0.813244006,0.601690322,0.708248796,-0.19
3762186,1.6634,19.32670507,3163.0038,3088.5024,1464.9553,18.22,-0.018835,0.044577,0.00024027,0,2,0,0.08915018,201.4163666,0.732150318,0.554984667,0.648036843,-1.31
3775790,2.1237,31.23374046,3231.7332,3224.2059,3212.656,68.94843,-0.036598,0.030936,0.00018822,2,6,-0.07318415,0.16853898,251.8682556,0.768065649,0.76739043,0.821726802,-2.89
3777264,5.7938,71.43103673,3631.5772,3535.5188,3213.0052,74.71567,-0.055316,0.071478,0.00064779,2,6,-0.11033733,0.23615065,298.5689392,0.631211282,0.881799099,0.711469278,-8.84
3802803,3.9992,53.96927395,3074.2692,3063.6882,3056.88,122.70446,-0.039446,0.03385,0.00016363,3,14,-0.11456405,0.34574392,372.0206909,0.391001707,0.500685014,0.449792352,-1.66
3843583,1.4606,96.13445672,3598.7876,3512.1819,3164.6723,102.62663,-0.039229,0.05502,0.00022154,1,7,-0.03922878,0.20908263,326.2386169,0.597276327,0.829918265,0.643927003,-7.28
3867265,3.0942,12.73485599,3116.1519,3115.1245,3061.8743,52.26565,-0.05885,0.032128,0.00039897,2,8,-0.11769895,0.2275888,220.7385101,0.816413273,0.645509001,0.756271156,-3.8
3968043,3.2634,16.41220308,3072.7979,3072.0788,3063.0898,75.6271,-0.060266,0.03109,0.00038588,2,10,-0.12052894,0.25160651,255.5174408,0.80966567,0.682843001,0.860400836,-4.7
3968739,2.0012,69.59497702,3185.2439,3178.4626,3162.6456,89.64997,-0.055047,0.028763,0.00027844,1,8,-0.0550471,0.19561041,321.9447327,0.513563686,0.715329311,0.573993476,-3.92
3969312,3.5169,59.96374553,3171.9545,3164.7948,3155.035,68.57004,-0.057259,0.035086,0.00045308,1,5,-0.0572595,0.15233931,276.3307495,0.673198089,0.859568113,0.778430025,-4.02
397645,2.1005,74.60378599,3185.2937,3178.3339,3162.4057,107.32453,-0.056297,0.028125,0.00027559,1,10,-0.05629718,0.22103742,357.296936,0.460610956,0.627532323,0.513564152,-3.64
3976574,1.6346,196.0313153,3193.9288,3190.7207,3175.6873,74.5433,-0.015721,0.039991,0.00010056,0,12,0,0.3326182,474.3075256,0.40514676,0.529789575,0.468613243,-4.15
3980099,2.5596,71.60759774,3187.2851,3182.7255,3162.1806,44.73825,-0.020152,0.039285,0.00016024,0,8,0,0.22970452,308.2472229,0.665955045,0.736282172,0.824192672,-1.24
3982371,1.9138,16.53536912,3132.6939,3124.6715,3091.1209,56.09551,-0.056369,0.027707,0.00034666,1,9,-0.0563693,0.21158443,237.0496521,0.771657055,0.768171989,0.805323084,-3.13
3999471,2.1455,17.36012336,3119.835,3099.935,3092.8735,35.74147,-0.0233,0.041292,0.00014497,0,4,0,0.12868621,229.2557526,0.78190205,0.600714235,0.703160628,-0.84
4013838,2.785,16.51771234,3089.4884,3088.8015,3072.7642,123.60321,-0.058433,0.025791,0.00044124,1,8,-0.05843282,0.16901987,323.9715881,0.641856892,0.847146602,0.673190723,-2.74
4035953,0.9844,50.09447431,3775.3551,3165.471,3149.3461,82.73993,-0.035102,0.076647,0.00031794,1,5,-0.03510171,0.15309596,285.8106384,0.686580716,0.839831803,0.762330821,-5.9
4039055,3.9955,66.42039068,3596.5812,3558.8836,3194.0213,47.97869,-0.057054,0.092613,0.00078146,2,5,-0.10539827,0.26506161,288.7626953,0.649034,0.718630465,0.818471951,-18.17
4043951,0.4408,27.61277451,3182.9458,3104.4128,3088.838,85.54336,-0.024904,0.017429,0.0000722,0,3,0,0.0503639,268.7025452,0.61175565,0.840250651,0.711625871,1.68
4043987,0.0934,25.29569971,3066.9256,3059.6438,3057.8819,135.53348,-0.004685,0.011533,0.00001029,0,0,0,0,331.1029358,0.510836335,0.711156562,0.587549793,2.93
4059279,0,22.95962872,3063.6646,3063.4419,3029.332,126.48819,-0.045067,0.015968,0.00021582,2,8,-0.09010611,0.12626295,307.8786011,0.572259391,0.794876019,0.705543557,-7.58
4149784,0,178.5106018,3191.9205,3191.8883,3189.6906,92.71559,-0.015743,0.034869,0.00011874,0,8,0,0.25432472,424.6703186,0.399482658,0.521330683,0.461052135,-3.67
4177472,0.1008,17.48366764,3084.84,3073.9566,3073.3745,152.95505,-0.004199,0.012514,0.00001205,0,0,0,0,329.8407288,0.648751014,0.824006181,0.687939374,2.56
4188615,3.5908,64.94227645,3173.8125,3164.0743,3155.6349,114.70185,-0.068861,0.030234,0.00049045,1,10,-0.06886059,0.24972755,353.5236816,0.50823908,0.711025308,0.572195088,-9.29
4193752,4.7669,61.02734324,3203.128,3202.6171,3171.4951,64.37854,-0.051717,0.040594,0.0003157,2,7,-0.10339183,0.23016824,282.3757935,0.681060014,0.85240517,0.785429603,-4.12
4218209,1.6321,67.52562671,3595.9834,3507.9435,3179.8102,93.44503,-0.044529,0.051124,0.00023901,2,7,-0.08406324,0.2101523,311.1063232,0.534433338,0.767901818,0.613688411,-7.48
4219614,1.894,87.80041743,3190.7941,3177.9845,1570.2005,38.64287,-0.015918,0.041402,0.00012514,0,7,0,0.20288376,328.602417,0.629237109,0.770054423,0.787226924,-1.34
4252724,0.3639,55.01188602,3161.6931,3149.4845,3141.4353,133.2047,-0.024719,0.021431,0.00008518,0,7,0,0.1327526,349.947876,0.486159363,0.661693849,0.578728496,0.16
4287564,1.9516,44.07627856,3167.3028,3153.9271,3139.4396,72.45431,-0.055683,0.030642,0.0002761,1,6,-0.05568276,0.14405722,269.062439,0.687286112,0.851294317,0.78035369,-4.63
4291494,3.4308,52.49456172,3189.1622,3174.6281,3154.0863,49.31943,-0.053787,0.040359,0.00032042,1,4,-0.05378672,0.14309868,260.0422058,0.67105285,0.691969577,0.827224115,-4.39
430089,0.9118,33.0612316,3441.3193,3067.5358,3062.3563,70.71078,-0.029408,0.040555,0.00012757,0,6,0,0.1368556,259.6896667,0.530448793,0.641887544,0.627678005,0.01
4305650,4.161,17.92327819,3096.6895,3092.0107,3045.6378,46.4652,-0.062966,0.040039,0.00036638,1,6,-0.06296631,0.2060197,217.2043152,0.673425684,0.590189236,0.723232653,-3.84
4338603,3.2335,56.75153468,3594.1979,3563.3457,3233.0115,48.11315,-0.054699,0.085317,0.00046599,2,6,-0.10273249,0.30898039,281.6816406,0.687345887,0.706503676,0.867322006,-15.83
4364398,1.7382,17.97846873,3178.681,3177.8605,3067.2878,22.70702,-0.018108,0.032621,0.00009736,0,5,0,0.1427787,190.8648224,0.644058854,0.525337032,0.619736707,-0.89
4371692,2.2965,186.4403862,3661.8038,3442.7487,3181.7877,125.75808,-0.043141,0.070463,0.00038033,3,7,-0.12623879,0.2340606,397.3615417,0.426158549,0.558335563,0.47168748,-9.53
4375719,0.091,47.67399994,3059.8423,3059.4944,3054.7213,171.3442,-0.004997,0.010969,0.00000888,0,0,0,0,399.7092896,0.354919473,0.450483677,0.402697256,3.13
4395315,1.7676,65.7931878,3775.9115,3176.0701,3162.7856,76.70649,-0.032981,0.082336,0.00032989,1,3,-0.03298064,0.13401959,304.3548584,0.630549115,0.846076376,0.725653844,-6.79
4434915,1.9715,10.33456317,3138.5718,3138.2825,3045.8593,23.49429,-0.023549,0.031903,0.00010178,0,4,0,0.12363936,172.9010315,0.677736669,0.522496611,0.609171241,-0.55
4463913,3.4808,27.67858904,3134.357,3134.2013,3113.2228,100.0821,-0.052804,0.031067,0.00031397,2,14,-0.10554917,0.36038164,352.3848572,0.516454393,0.695866301,0.582439255,-4.97
4465023,1.8683,29.86181577,3194.3999,3174.4393,1616.2694,21.22612,-0.022215,0.044322,0.00022046,0,5,0,0.16009078,220.5797577,0.741746392,0.615627797,0.734057269,-1.17
4479135,0.2724,90.65238423,3205.2087,3166.4575,3166.0188,134.1277,-0.021149,0.022666,0.00007047,0,12,0,0.24313043,400.5025635,0.458627558,0.61203982,0.52231858,-2.78
4483973,1.539,38.89668648,3178.6639,3177.1235,3167.4031,57.6419,-0.026151,0.028218,0.00012196,0,5,0,0.13849706,251.6320648,0.721784679,0.697558847,0.940582185,-0.8
4494568,2.3323,74.74767012,3175.8922,3174.7782,3139.081,73.61238,-0.021038,0.028577,0.00007973,0,7,0,0.17797935,303.1672363,0.54541835,0.704113864,0.665518784,-1.39
4506634,1.2916,21.38594807,3129.4936,1315.1895,1249.0165,20.75983,-0.01082,0.056521,0.00025883,0,4,0,0.13642558,257.105896,0.819785804,0.624187687,0.744092115,-0.11
4553008,0.0005,76.88219549,3185.4073,3183.9524,3171.9971,50.73496,-0.014233,0.034032,0.00013528,0,6,0,0.19862404,292.9187622,0.626379612,0.725640319,0.792273431,-1.01
